Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
600,9779,39175,52715,181282,128866,356101,394807
601,7435,14957,62964,117242,162901,253245,636940
602,12533,24991,102768,67710,186375,335737,308250
603,14459,21624,34309,118186,149472,443373,218327
604,5863,54046,65243,75740,298552,349728,357938
605,3904,18925,65190,144488,159635,163193,659042
606,3677,12131,72108,160439,66694,272639,381453
607,7172,17532,35018,101470,103067,305757,362978
608,5548,33100,63978,64334,246131,116152,403739
609,9969,23921,47644,182550,184929,157507,559168
610,3900,25113,88786,116300,299246,319112,492598
611,6743,13890,30783,241828,126302,148559,131881
612,6602,26346,59800,149147,273695,182032,274168
613,5944,18578,115155,82329,147417,178949,243437
614,11490,44669,64718,248503,270856,345606,247373
615,6087,9722,58987,68676,230416,320226,265791
616,5933,22190,60754,103035,161297,503546,199036
617,4016,18247,44421,76152,168943,135295,281922
618,5081,13823,61694,109391,106178,224007,272144
619,10720,25157,52307,126518,111627,209933,350450
620,4767,16140,32596,106951,169297,350779,377129
621,6478,19210,25609,119006,111084,221660,319609
622,3182,28513,130391,204061,218869,203006,346161
623,4239,20032,60342,206310,248235,242739,484144
624,4488,19875,25293,56165,150753,226889,355780
625,10212,15904,107188,65357,166322,367623,568831
626,7579,14658,22494,53575,604936,336086,146019
627,2948,19536,66304,187708,193053,217418,607186
628,4623,18399,75791,79206,159153,234457,367820
629,7922,12404,74287,111625,140416,205973,384192
630,8072,11644,85325,275166,167562,311764,428961
631,3787,39444,72523,69958,246940,347937,524091
632,16017,12266,38848,116981,240016,306440,551962
633,9487,33868,98125,330964,116362,208320,513602
634,5794,12813,58286,221471,146986,641726,491997
635,3982,24386,63839,119740,158758,243956,223341
636,3944,16250,94518,96455,179293,125429,367655
637,8871,11131,71030,137946,163532,509794,455338
638,10429,18675,74603,80423,188916,176740,502468
639,3566,13547,59074,117669,268881,417804,510483
640,16167,13084,77574,173093,238270,210693,217969
641,8407,20279,68272,177124,146201,478413,249826
642,3161,23272,107709,63805,92602,296776,240889
643,6401,22577,54098,62153,256713,156469,391816
644,8798,22510,69714,151944,159178,238073,448147
645,6090,13753,48129,159869,163918,341332,442891
646,8522,34625,36136,237094,133859,570388,360240
647,2971,24320,62849,84912,140813,208836,417770
648,13272,16787,60328,219573,391064,371058,730528
649,4088,14012,45849,94858,199187,263396,300599
650,6687,10432,63501,168013,93639,118564,237723
651,5001,14025,65725,99569,188810,572748,297630
652,6755,15858,162193,97419,110077,221744,242454
653,22411,24092,58504,118525,184224,264965,331354
654,7187,10067,55981,110708,174896,232092,536796
655,2604,16846,34299,49766,99857,363908,333713
656,6629,13210,24622,106850,261715,389796,489273
657,5168,54858,26479,80629,253467,181203,244200
658,10884,15533,32199,69339,139449,144857,310090
659,15600,10199,70084,151451,98979,226442,528284
660,5048,11015,22794,192585,226315,313076,552960
661,11815,27590,30783,115227,434835,916910,305791
662,7675,8100,56154,137769,86177,672224,391776
663,8840,20132,50636,157180,205848,377673,331362
664,3754,19041,39904,79633,121607,205649,265808
665,6763,15057,63520,188557,127061,286036,136571
666,10378,10150,37030,113725,213748,153746,330720
667,6273,11368,44116,137306,190747,336900,317722
668,4469,19227,151257,123152,121474,281181,184307
669,3294,18576,29872,46682,128491,203373,381861
670,5591,14923,32438,100119,222339,240572,593313
671,8139,12781,127233,175175,250663,455491,323692
672,5667,19702,30912,152626,116832,250303,366278
673,10458,20747,65493,84105,134130,265136,292344
674,4159,20792,47938,91675,127601,397560,306868
675,9659,17985,70168,125794,202448,344392,333152
676,10272,9603,117826,90911,235487,350359,305422
677,4834,21174,41017,90656,256099,91506,192399
678,9255,14114,29413,87444,103583,387353,340397
679,5207,18862,42000,123812,195280,149360,255325
680,7597,11319,72447,234199,100862,512243,311313
681,4841,14937,101161,132726,525104,190226,178505
682,13351,27676,70020,104357,192999,470137,163099
683,14750,13716,68324,73258,89147,242794,296717
684,3388,13345,96865,172166,148269,223641,229949
685,12309,19047,109996,239260,122455,162856,161355
686,7113,14882,50467,63669,166676,202721,413421
687,4826,23814,29821,191034,134488,233771,1387465
688,7081,19305,60827,124922,334810,237448,263531
689,4966,14641,62255,119003,123677,302465,243180
690,12345,23232,72496,81057,219973,216753,119367
691,2387,17099,34218,186101,163623,122315,412892
692,7961,18244,57138,60678,233395,142202,318822
693,6490,20981,89668,99333,129560,455576,397845
694,10490,31748,38422,130465,177393,326490,279831
695,6658,10137,138634,74314,160069,454422,290275
696,7956,16984,151341,143493,310526,123104,331338
697,8569,22852,50602,128624,309455,216473,547317
698,4029,13845,44063,151994,118958,131558,281815
699,2538,13030,52511,67209,97076,342204,293382
700,7312,14000,28764,274553,167193,408675,685511
701,9490,9565,42087,160841,127734,230664,426301
702,3642,18379,59637,91118,207730,178622,475059
703,10956,13821,81138,83311,239619,270901,156825
704,4384,18904,81708,126156,232158,178899,700961
705,8533,43201,64017,55219,175647,156134,200797
706,3724,12271,50384,92553,93615,154778,208654
707,6544,9880,38765,193459,161578,372927,483412
708,4688,16644,98118,100680,253301,196859,373577
709,10131,16390,35464,76747,197258,139465,564465
710,7297,14364,50507,66221,109216,452339,355255
711,4881,18302,88982,86937,147707,370502,455742
712,3872,16468,60244,147062,312499,349639,416217
713,5880,16399,37756,90145,273146,337110,731919
714,18574,35583,58062,92906,426133,398620,703110
715,4682,14978,48951,219457,338889,429223,447569
716,4699,36548,40945,108704,138230,177668,388142
717,6332,14339,37749,91459,323559,186783,518992
718,7037,24012,50868,122014,356737,336251,439357
719,3643,18486,46810,116991,84492,187978,411768
720,6908,26674,44918,124065,91688,235168,570424
721,5376,19325,37000,167775,125341,129732,316631
722,13380,28360,64665,139011,174402,231231,598407
723,6699,19287,29210,251446,168601,392097,473643
724,7011,18024,86598,102135,113722,477498,244481
725,3474,15106,46885,216882,143720,570492,351867
726,5391,10933,54210,146905,94074,243561,381740
727,3110,51942,44782,122109,198110,451092,467418
728,6253,20916,50511,207361,134354,528321,268685
729,5833,29533,104818,82949,192080,288282,552464
730,3576,16015,65996,232992,158846,422945,463299
731,12498,11493,81431,187859,161820,231556,248233
732,10005,24383,49577,101689,141015,304482,430406
733,4867,19517,99577,94789,280112,199621,583304
734,11817,22777,49806,92510,135956,287602,469396
735,6969,22358,37888,141408,375828,109641,645471
736,6612,23608,34277,82294,120690,207504,430725
737,11802,46523,60144,123800,94760,274024,302835
738,9150,28833,81415,89839,59366,432226,419558
739,9360,17054,46520,100927,222691,477768,365743
740,3547,26833,73828,199130,231905,294117,481635
741,2487,14454,128769,112755,141197,619059,284153
742,5169,22753,52996,114018,183621,284057,352721
743,12287,14665,44515,71440,116931,380514,543188
744,9390,21200,41853,146079,239620,160891,181932
745,8087,26279,60959,187981,239543,243103,461384
746,5333,14144,51159,123786,222717,270719,574935
747,4865,18815,36446,83292,153165,244324,628630
748,6636,11703,58073,149538,97126,361132,439240
749,4427,14793,45510,140094,106356,290536,268359
750,10954,24577,65346,94941,275696,257309,228716
751,7851,25052,80932,134906,326107,263661,285427
752,5704,22812,30610,178928,180936,341103,322215
753,5378,13021,73553,148591,218921,295066,506627
754,7969,19366,58890,146939,200599,764199,313267
755,12563,12535,37217,121221,108661,239857,397556
756,3164,22762,82593,84779,203646,245588,217737
757,3184,16621,46676,145512,104258,180869,1062254
758,4443,17691,57895,73727,371235,268534,292889
759,7957,14907,60738,43483,95687,172207,585803
760,3786,30560,69137,84606,227590,185710,238006
761,5340,23204,44004,72794,132426,226342,400634
762,5464,18461,112686,96837,158555,238343,186326
763,16042,20407,67043,47314,130122,415380,455205
764,5968,14725,49215,146213,226134,506654,293693
765,5104,27915,142500,115715,376700,203537,712549
766,3737,49240,50049,73294,409118,210609,385888
767,4353,33709,42861,118277,167621,236194,420294
768,9947,33501,40762,121177,201222,529474,921919
769,4891,27689,56671,74453,100359,286908,332612
770,6630,15631,30309,206706,140985,419959,398029
771,3244,21191,51354,76849,350839,228211,199144
772,6133,11368,53365,347046,402382,285840,754978
773,6885,9407,47826,85081,174601,169679,146966
774,17696,38480,83757,146765,197700,375396,318233
775,13818,9570,33245,132927,100385,289544,136516
776,11749,17655,76330,114279,125974,359998,432321
777,12912,13218,84709,122682,320275,275629,304058
778,4892,88518,45172,56567,243626,285035,521848
779,5204,15911,62301,224089,172771,148626,334767
780,6750,12798,33763,116071,75458,246813,553960
781,9377,13102,74440,93558,150252,446279,285610
782,4732,17989,89924,118688,330018,423913,877043
783,9523,16816,55179,152890,122838,278123,167630
784,4889,15103,38474,111169,197811,209164,189199
785,5251,10801,71720,117164,208509,215195,391865
786,4421,19123,60332,169826,242783,234474,815862
787,3768,21389,103942,97998,109934,280261,396269
788,5638,21638,24525,144346,91981,404031,246823
789,8882,12726,49521,203980,115412,294450,213111
790,4049,32648,55324,180355,314817,571214,323703
791,4916,26116,38787,85392,408048,272436,277660
792,6469,17178,86869,141082,155111,223953,371117
793,6166,10131,50147,142362,121447,138371,608463
794,9401,32331,39946,93838,194579,711082,361918
795,5511,14769,28691,65192,252344,359542,316964
796,4650,32484,90859,107081,167048,233449,326107
797,6790,52151,37581,75233,166013,184661,483172
798,4236,14926,38510,86412,276427,222185,366623
799,8327,36091,38086,95621,170497,369818,414057
800,9885,11555,58700,95434,210762,200284,164748
801,8617,14973,69612,57811,327113,231201,280076
802,5232,16088,39644,65969,123936,173722,492468
803,11119,19623,47196,178021,270014,297051,221152
804,10077,14128,56072,147750,215462,333226,441141
805,4999,13482,85621,143011,197065,225884,556438
806,7570,18341,60618,157880,159792,292083,345729
807,5257,15628,105680,153613,187076,100167,443521
808,4372,16072,80423,106311,168448,207267,364263
809,7502,11841,31415,90470,118753,244048,248319
810,7227,14749,71867,92958,152645,261281,261146
811,8343,18857,74526,221016,309221,491017,724522
812,8604,20342,61569,171878,290847,184091,183948
813,6899,9393,42655,79314,220871,208902,222948
814,6072,29137,136915,220081,125696,255273,382888
815,6601,9628,42540,128339,151411,251110,496085
816,7313,9893,28061,58034,138744,291896,417884
817,8476,13766,40923,143314,144997,122932,214335
818,9028,19442,46759,94325,162178,362534,188363
819,4499,12859,52270,78337,122054,287596,500964
820,10982,16099,60506,88652,236091,150218,171828
821,14030,18117,30806,58775,182161,161863,349902
822,7778,12857,75702,66236,262319,431483,348838
823,7124,28852,46385,110242,209296,225386,276315
824,9336,16029,31807,50600,117929,679891,359464
825,6424,38253,53072,113993,214313,773906,1221917
826,7509,31388,41508,97778,287590,328866,338469
827,9033,13573,53781,216006,106164,204021,313042
828,11354,12462,86391,107144,93478,613644,294324
829,7178,27352,53701,130141,131106,404495,372140
830,12228,25812,52195,114048,147178,205625,697620
831,12249,9829,38859,80212,156317,494864,435799
832,7098,19724,40862,48164,166982,342375,491104
833,3440,39258,54732,74267,145560,365736,298187
834,20578,9382,42988,99796,206835,484950,505371
835,10835,22957,61432,141577,190388,485477,362597
836,12736,23497,58917,80782,127706,202830,350669
837,7412,23120,95896,117514,218165,220084,703393
838,10191,41356,40979,89466,203938,268084,441959
839,6184,21442,30960,61765,164980,160730,752618
840,5031,20207,75620,122207,182725,323612,243075
841,8873,16759,52455,202178,158025,234954,515770
842,5058,10875,53214,141044,288262,214977,288915
843,5354,14944,91858,105877,237840,143199,301666
844,6526,23764,77280,48516,175087,296913,224503
845,10907,12609,46187,210564,137740,103536,516387
846,5007,12218,65359,159642,125568,232714,189609
847,8966,11409,97851,55219,189437,252732,247905
848,9195,15484,71358,134286,156720,442537,380411
849,12636,9820,51793,145369,167814,202886,151125
850,11230,37817,28507,157081,301337,177203,278247
851,5835,12029,82623,207187,350049,236555,598927
852,8850,43056,70110,152337,177293,190309,344044
853,12130,13743,45857,68297,344074,206963,826268
854,5256,53974,63123,105301,69625,481055,304427
855,3831,18509,62597,114338,167656,368895,767339
856,7960,15228,50940,179339,230003,213472,255521
857,3922,18580,35676,84298,175624,399231,266340
858,3851,12219,84838,108267,249906,345879,537174
859,4832,10244,69642,185966,248199,135723,293090
860,4594,18288,79370,106895,354422,456679,260220
861,6243,15876,66032,164261,183624,277558,206307
862,4539,13861,56691,112975,144642,241275,212275
863,13083,24505,37043,120157,209932,262974,549472
864,5324,15547,48020,66212,226308,244178,181867
865,7088,39259,54035,158282,123526,357300,548449
866,6013,12652,65305,67001,228241,351227,317310
867,16641,18679,36409,78177,166013,173272,328553
868,4993,13309,39136,51607,188057,695517,447471
869,2589,20069,66261,171595,186439,266100,690085
870,6931,15081,36496,163681,112276,190538,389029
871,6786,14560,57582,79613,283698,413195,206687
872,11387,28241,98905,210510,133110,510250,308828
873,5485,20531,41813,163687,154797,606177,301448
874,3463,34253,83856,93257,107646,126009,236979
875,8660,16294,65250,92883,106602,268633,808077
876,5173,18081,49621,133759,275977,244209,575338
877,6012,8830,41989,104061,317677,232881,217663
878,4273,30036,120222,91412,162804,359236,338705
879,3461,43411,41210,136781,120436,213504,321249
880,6780,10423,90026,69647,293673,276664,440297
881,6742,12341,31095,179006,124363,175720,598273
882,5974,18275,39539,118372,151906,116993,238826
883,5854,13274,42095,112664,176454,245161,417843
884,5806,28187,67497,259098,245656,275345,260709
885,6993,15683,51124,77138,192605,251168,436796
886,3538,35480,70974,82959,138871,432882,503364
887,10500,10472,76369,173717,319314,253246,535728
888,10976,10416,79244,194532,213570,292735,332890
889,5825,22469,65477,119294,686971,305448,260409
890,3656,19786,81841,83836,123070,296562,245426
891,10701,19503,100866,89923,99810,143662,226832
892,5923,8179,63444,70477,144317,363479,529515
893,5236,22472,28800,133984,100605,262144,1065388
894,5828,31583,27528,105173,347441,129552,562009
895,9375,17914,36314,137369,125476,179870,330678
896,4992,9311,55484,104503,155134,302417,189697
897,3826,22294,108933,136473,198077,159021,502399
898,7152,11159,45251,171858,203841,269923,455156
899,11496,11212,97013,129424,69281,236383,191553
900,3874,17548,45393,88950,149166,309602,256918
901,4202,12835,99590,97212,319656,257252,335012
902,5066,17208,48625,206517,302789,205587,220876
903,11131,14315,114196,97083,82234,200024,353887
904,5623,14937,42665,106643,346630,428914,331357
905,6200,10949,56955,48183,215807,278392,647898
906,5291,11573,82587,108700,256251,461515,235381
907,6047,12327,56821,180032,148322,176101,205128
908,5189,15110,59138,110352,311001,212234,450040
909,4889,33825,87110,159632,251762,295427,519580
910,13653,27781,25344,146614,132301,215169,308562
911,4283,28572,51028,161876,217791,140588,307420
912,8761,40271,96379,68235,159339,279222,377865
913,18374,25130,71468,121471,264431,392518,239470
914,3821,18380,81543,69351,326979,622068,393846
915,6581,17903,52737,78921,384257,236026,359692
916,7664,22671,41328,146354,210106,254284,253821
917,4716,25329,36477,48798,148029,386940,138845
918,17014,19061,50951,169527,105243,282534,422968
919,4561,8800,34924,224644,97530,134390,305129
920,9591,14675,49256,75491,158142,565348,503018
921,11579,25481,41047,109396,181734,213106,371118
922,6640,15608,66635,83190,194801,338446,465360
923,14174,18878,71715,96501,193795,266577,202682
