Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
17627,12663,30444,73560,131083,202279,162417,755803
17628,4193,7557,89590,197558,169083,365856,343052
17629,4632,28990,72778,80786,175758,169634,508624
17630,9486,17492,66240,154497,123327,194271,498447
17631,4764,14729,38325,445907,167574,264057,740843
17632,6691,19728,44524,215315,129527,208080,516036
17633,9065,20021,52983,116017,173857,207362,189102
17634,4592,10443,56209,58780,119692,156770,298223
17635,8812,38598,120126,163804,219510,252400,238558
17636,7156,25028,35647,247424,140637,187675,343752
17637,9604,28181,58315,121652,207476,331522,1014393
17638,11105,9729,47958,78652,247096,261406,304477
17639,6280,13111,71372,117533,171268,228988,294990
17640,10744,24501,56004,64273,178053,185888,582189
17641,6149,7519,48369,160422,196879,387589,258360
17642,5008,13673,53926,176603,75952,308829,387827
17643,5597,31481,30551,79248,103204,232162,134459
17644,8388,20485,68758,117137,259233,191306,392173
17645,6191,15293,45741,123562,234957,391643,235786
17646,6230,30975,52489,142649,170386,247250,281855
17647,5186,19309,84141,128939,202813,754981,420898
17648,5583,29432,40367,144629,181571,268269,239666
17649,5439,15075,88510,84799,122988,146368,367651
17650,4770,18290,101680,130392,164701,280697,208399
17651,6647,22791,65792,71800,118795,324796,258462
17652,5389,18405,95075,59994,165047,151496,487864
17653,5819,23749,77333,111225,312860,196538,322760
17654,6583,9805,49211,74286,132175,400060,340232
17655,2436,19220,44930,103145,123953,162511,670966
17656,12225,16403,50761,197149,267628,371977,306041
17657,9248,25445,30786,98980,138254,152101,770752
17658,7828,12660,40533,104634,101386,138042,429786
17659,6029,26189,59655,103161,99558,157121,158300
17660,4870,9601,82749,154969,308789,198511,340603
17661,5622,8885,75179,134995,305504,343015,336947
17662,19692,26058,57115,79195,135676,168784,442729
17663,4688,40408,35892,146177,123082,290187,342096
17664,3068,27747,88498,153403,108855,375563,182466
17665,9375,45485,64170,77988,102444,484716,301888
17666,8838,22000,32935,93339,139405,339829,372912
17667,4661,15836,93320,77389,84685,354708,693308
17668,4816,28557,54960,98153,148164,334856,510829
17669,3450,42154,52244,138732,126025,154007,661734
17670,6117,19183,66574,126253,212612,160357,287770
17671,4167,11811,57458,94131,228179,104036,311262
17672,8215,23199,52369,180283,196585,274105,363151
17673,5105,18662,123807,207894,160637,277361,432872
17674,4186,25763,40352,57743,202114,331365,533115
17675,9046,40624,52957,67260,203971,225444,349216
17676,12119,26542,56329,263310,320958,436783,228109
17677,4578,23878,63678,67799,198694,305766,366168
17678,7923,14695,93408,112276,161567,265135,300729
17679,4272,11214,84633,111398,182141,250246,337355
17680,7301,11927,71514,81792,109851,324504,242911
17681,8604,22782,74678,139403,255753,458725,345668
17682,18555,13728,61129,203917,422385,272339,697549
17683,6693,32027,110432,109306,148227,195807,536910
17684,4631,47618,52553,129184,243097,246314,427046
17685,4534,17377,87568,152389,153049,249457,184521
17686,5073,32557,59477,54876,169103,226976,195934
17687,6946,13948,106990,133692,247450,195257,368620
17688,6996,15143,78112,149671,352366,320096,422652
17689,7712,14245,44196,134087,132422,284367,536612
17690,4994,10074,47820,65731,136540,388025,397155
17691,8700,20796,64112,95813,199519,451751,487656
17692,10382,49185,85412,161025,229053,271058,350949
17693,3828,19097,73406,68761,135053,134050,162403
17694,5236,15456,82942,92652,136195,214988,260832
17695,3593,33805,43351,88599,169865,200910,318078
17696,4749,15401,51181,156670,227341,204420,223999
17697,8163,14469,50581,74850,130885,317929,295660
17698,6612,10377,42060,59551,269513,284648,308380
17699,9481,22688,49287,115820,102099,345284,453482
17700,5294,30551,60981,99465,204240,199492,252344
17701,4029,9534,66517,114027,442765,576492,381042
17702,5360,25781,47907,101245,135366,343986,236088
17703,3527,13705,98646,52166,153493,300213,227373
17704,3650,17411,101934,102647,204241,348927,477203
17705,12142,25416,70624,367480,102454,252449,526125
17706,5563,18806,85294,233914,166420,211645,265308
17707,6553,24000,65010,56898,306614,322403,345351
17708,9409,16754,58084,79079,282048,276572,374273
17709,10092,8771,35981,118850,408316,224819,461580
17710,11993,11365,38755,66275,256403,126814,449556
17711,7296,11678,45552,65573,288037,139849,262847
17712,3776,23217,52712,179350,154488,285924,445837
17713,16084,14039,108594,99735,131518,243784,295336
17714,7283,14458,53392,79619,78606,203892,235977
17715,7520,21797,40246,195198,198668,418848,295106
17716,5745,26641,118664,78520,79816,234695,260044
17717,3996,20296,124264,157790,244564,246962,442959
17718,5565,21284,46533,91815,376711,206444,327353
17719,4161,41363,97423,75628,91938,123337,724701
17720,5709,12176,45448,103833,182460,164803,216970
17721,5847,22340,61596,160462,102467,177973,301420
17722,8021,18613,82462,124958,318532,187578,216473
17723,6105,18947,71076,107591,172118,165499,201704
17724,10582,12616,104588,59032,347479,297639,186905
17725,5510,19120,66436,66182,235915,290885,288406
17726,5166,17911,49772,113704,189086,554415,262942
17727,8812,25183,58607,99111,104881,198363,168523
17728,3630,18267,43580,92182,164484,653070,406972
17729,5184,13974,38158,136778,153481,269436,518055
17730,5271,10160,114395,221099,214538,181268,317681
17731,6798,7029,137987,246389,425571,240556,266663
17732,3927,28458,68694,180612,234419,193251,297831
17733,4906,21492,75475,208395,430093,465787,234637
17734,3080,22562,86657,73580,138660,203854,448983
17735,6997,21634,56389,87929,259092,305071,213527
17736,4681,11028,56899,148535,192797,352126,888207
17737,3567,14783,33165,104476,146963,176320,241627
17738,3985,13118,35292,117205,272225,190666,335618
17739,4331,15552,62389,103197,87797,182655,408428
17740,10088,21863,105042,85940,209594,312992,1002829
17741,6034,19696,73742,66369,294407,229326,311782
17742,5529,22581,23224,270146,165499,158844,184984
17743,5231,17947,106411,56005,320313,533613,392568
17744,5631,29128,91418,103343,229212,184778,632514
17745,13986,13919,39667,188379,170954,358863,407788
17746,5846,9165,37202,73665,195761,414839,464899
17747,5660,20464,43636,92490,138454,162293,327995
17748,4975,16439,31560,72465,158416,225252,156116
17749,7024,11765,35429,92081,136903,618131,172326
17750,4691,14432,46503,66170,80997,559276,457207
17751,8019,34895,62352,119409,226997,422419,351293
17752,3140,19785,48343,54138,243139,249024,530539
17753,6221,19496,45921,107732,155617,221174,259312
17754,6030,11027,79230,137089,106584,267970,655143
17755,7805,12502,50902,179261,107620,398231,393849
17756,3741,40201,55248,113341,127350,225579,399465
17757,6192,18171,75146,149195,228848,210196,239533
17758,12856,19075,87250,247243,314771,227261,695512
17759,6276,14811,27204,130642,378779,357718,205597
17760,9196,9599,56584,186363,224841,107932,286240
17761,10567,24706,52541,70318,175988,207048,445534
17762,7045,28893,78990,57056,305487,158661,213423
17763,4493,37392,102200,96184,54025,335894,247046
17764,6563,21857,72800,91593,216463,672068,268271
17765,10745,8569,32042,68707,134698,183803,364392
17766,7142,18374,64571,113275,177754,603629,649061
17767,4101,35045,51016,118342,398636,135408,1086824
17768,8592,10736,74720,78813,165120,193933,231089
17769,4502,21418,74168,55102,258359,560203,556543
17770,9040,25608,45504,75069,409767,484433,557386
17771,4264,16225,67532,85658,319232,432487,507317
17772,4854,19121,67546,99058,185253,281970,266240
17773,16621,17647,53136,59954,204067,194926,415424
17774,11000,22106,65731,90639,220600,231396,596429
17775,7336,14881,62490,149816,358122,185538,249357
17776,6428,12052,59081,104906,192749,260827,296037
17777,5144,8977,48869,172449,96505,477525,485454
17778,1935,10453,53081,113465,120013,196150,314041
17779,5057,15455,125773,153974,162959,234925,415088
17780,6104,48772,79819,91419,228463,191891,230642
17781,6993,19542,51372,122128,180120,318982,332566
17782,3830,30752,60481,135595,311078,220001,295682
17783,7547,39127,47659,205430,151733,290002,327916
17784,11498,19952,52405,112135,155631,139078,483807
17785,7723,27582,65765,123721,73573,176612,432419
17786,9178,23360,56529,72680,162254,301377,178400
17787,5354,10674,45322,134809,176658,442741,188754
17788,5133,24967,73405,93713,132416,181687,432942
17789,5439,17423,106149,95274,182350,426843,201392
17790,4528,22892,29209,147989,202375,255002,277107
17791,13276,16168,70798,125475,209364,422701,350713
17792,8582,15368,127450,40670,88963,661795,421038
17793,3540,43620,98604,119315,316208,180199,557041
17794,11715,23702,88141,112038,279144,214122,899082
17795,5032,14943,52902,93374,124311,529784,273571
17796,6265,21030,139584,184634,187156,113792,371839
17797,3084,11367,57019,83924,177662,217201,250014
17798,8764,21190,53416,73894,176708,339173,365503
17799,2405,31893,78287,124012,171870,226551,319378
17800,7168,19368,71275,129918,302612,250193,461456
17801,10323,17775,38048,100649,170558,279107,165572
17802,3507,26064,119601,95264,209871,128025,500769
17803,7183,18100,115212,131176,237186,207409,296381
17804,5703,34735,155281,101682,146902,341782,321668
17805,6398,16374,33543,130293,170819,224103,363764
17806,7017,14247,50835,112183,344393,303872,355063
17807,3661,18362,38869,115941,98012,346596,695863
17808,6756,65290,65214,151104,258802,113207,623633
17809,10173,8930,71158,68477,230528,254630,310831
17810,6215,35934,53688,160526,313266,239654,352969
17811,7327,12528,99093,51611,435159,244279,584305
17812,9492,7952,73120,125869,250349,134000,249108
17813,5032,18751,70706,166889,178721,250638,576833
17814,11013,17394,58538,78691,162866,294874,276977
17815,7695,10260,29336,82989,265893,244756,321439
17816,10295,20245,88058,75007,204383,307977,762587
17817,14139,22395,49099,230154,124784,479423,434194
17818,7688,23093,41104,141299,148166,371252,319301
17819,9779,18092,42270,117579,209800,377072,302943
17820,4323,11468,155179,136080,100488,173279,401987
17821,3937,31757,56562,73985,134354,521815,390659
17822,8997,34468,51280,140942,427478,178065,198047
17823,6616,14937,66021,141209,249198,254279,304507
17824,7068,31638,42875,221587,143969,202975,245030
17825,5211,11878,55487,100335,402484,240943,511774
17826,4175,12128,80910,170079,248922,335314,544311
17827,3494,18609,57907,54655,159070,177031,384607
17828,3037,24383,102461,118086,219843,545914,284224
17829,7745,12843,50977,89855,85979,507798,236326
17830,4337,42483,40464,94722,197811,282795,240177
17831,4347,25593,46953,101594,179636,487984,222934
17832,8605,38754,94783,73850,144918,201148,553529
17833,7446,15174,40685,80207,175564,183967,219473
17834,8781,19328,45440,208758,293844,291198,328479
17835,4768,22921,78182,91722,78517,623393,298930
17836,3473,17385,29165,56253,94080,224943,384122
17837,9941,31003,69270,143939,530770,265676,163449
17838,4450,22708,62682,117683,210419,421525,330038
17839,5450,18986,67291,240657,194906,234457,150236
17840,4121,14239,92256,108674,100311,357359,227493
17841,8631,25709,30687,122846,350174,499999,362123
17842,12453,31673,43101,46427,138681,623009,567289
17843,6988,44804,114206,113825,71339,318111,421881
17844,3149,27435,48005,141149,93784,272632,365043
17845,7548,17179,41174,144693,112883,151813,268809
17846,4987,9793,65162,76825,280091,391714,424243
17847,6949,16832,69670,130855,188336,387676,415433
17848,6453,18621,57381,76813,197261,672503,234787
17849,4851,21812,62447,239265,476280,187266,231457
17850,5656,44571,53801,142633,186290,204571,166066
17851,4647,23780,82913,126128,266857,190246,177861
17852,11720,41980,88743,87733,250444,189801,147832
17853,4550,18846,87304,191703,187333,283008,311422
17854,6461,8969,68037,70999,175959,551858,217464
17855,4276,19262,49933,133677,161511,367107,354779
17856,6338,14736,47481,60890,195662,114144,314085
17857,10290,21150,51475,187894,229716,307956,415561
17858,10980,16272,53349,138567,237738,272746,706725
17859,7177,16147,57479,103791,220915,172367,402937
17860,3465,22670,39801,115345,382427,173467,314686
17861,4715,15400,33959,135406,122615,377500,427717
17862,9625,14875,105281,103983,107336,199778,460869
17863,6224,9144,92880,135363,148605,259670,658140
17864,8638,12752,63275,91061,163046,257611,241939
17865,4690,23320,69353,109905,462685,157469,374799
17866,10624,21288,40295,83729,236849,132087,371425
17867,10132,13676,36441,89009,181300,525904,427802
17868,7252,33988,58253,152997,219767,468080,123848
17869,3132,16746,70089,91583,212028,203456,273361
17870,4123,17486,52017,127210,115388,137594,238400
17871,10156,13995,127906,216794,164165,150011,854686
17872,3819,19133,77513,128499,263987,208720,279130
17873,5790,11272,60740,146329,174414,228508,173652
17874,7209,24399,37163,216123,440977,124396,569638
17875,10925,15842,81207,245211,199541,429018,538300
17876,4022,18721,89305,187523,192945,181727,264779
17877,4344,13896,73212,118526,246486,163177,455617
17878,4623,10808,32181,73933,257243,355207,594349
17879,6618,16145,35060,111158,347194,189336,326432
17880,4595,20977,41206,188454,102221,76917,692661
17881,9767,27590,87745,155139,369476,344411,372603
17882,5469,12099,62254,80389,367097,258733,325433
17883,8921,14724,44446,156854,120723,177284,412030
17884,3747,24063,59404,114865,276398,205911,554085
17885,7918,8436,45221,97062,184116,658394,420501
17886,7521,19023,37319,159828,219039,229570,618418
17887,5784,15323,35577,179404,149649,241385,266370
17888,5342,18991,97479,199252,129490,346948,266117
17889,5078,17379,52845,91433,118034,272252,304775
17890,11339,15129,66072,158877,222023,156864,315230
17891,7057,36283,30063,74037,175150,337207,284511
17892,5481,10038,49819,118008,106148,224121,283633
17893,4457,15654,124398,108954,142451,272923,351373
17894,6637,19506,110479,60975,390048,249404,596125
17895,8753,11831,33479,170557,321192,127878,317001
17896,6450,14154,52011,73665,130508,159205,193023
17897,5366,18214,27454,202441,113844,197829,349759
17898,8136,18813,103982,180938,154194,106135,525930
17899,5708,20210,51758,89094,247782,490365,395310
17900,6225,26415,41721,88197,127310,187298,870892
17901,6034,15378,69741,189415,96201,243305,992737
17902,9856,20024,86935,237578,141404,162277,352334
17903,2927,32051,101133,139480,319430,364385,308054
17904,5166,18277,110972,89453,192621,281986,773542
17905,5213,11171,54057,95735,218955,109543,279661
17906,5746,21811,147337,85748,267445,192434,326102
17907,8411,11225,51350,95131,196814,141469,691786
17908,5661,21134,54778,83252,135307,226984,654294
17909,10917,13458,62224,65944,172739,311578,697604
17910,9936,15906,79134,169447,87283,423511,365325
17911,16413,38587,102984,111343,160174,362147,261559
17912,9594,43829,85463,226529,177671,410996,289932
17913,7193,12175,59727,130745,128717,255320,465706
17914,5593,28749,53405,234606,204762,318795,490187
17915,6131,21013,53510,73109,164197,121270,223269
17916,9530,21806,72558,108711,285405,203106,282611
17917,9009,20216,41725,66192,298653,370179,564068
17918,8093,33257,93095,111116,99704,285650,148600
17919,11224,16080,62626,130032,347534,219939,539693
17920,7080,24165,77424,65796,285108,270317,263370
17921,8636,29584,70853,160710,229115,142940,462714
17922,4640,16986,61767,69201,288251,243036,197014
17923,3079,29209,62061,82446,206447,495125,352631
17924,2512,19084,46986,283408,237979,360046,457489
17925,12243,29298,42731,106858,82431,153873,274902
17926,4885,30520,88995,123502,140058,222500,330801
17927,7501,10755,35750,120301,163833,180504,277516
17928,7046,23156,80028,80585,299262,225954,439609
17929,3745,19586,47538,74460,141104,320494,251791
17930,3460,24541,46432,79325,164846,465373,516582
17931,7859,42692,48742,165217,154246,305100,380164
17932,5753,38618,53841,165343,305439,903337,193392
